Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,,,,,,,,,,,,,,,,0.436550715,0.625351969,0.769146833,0.848342482,0.939279052,1.479656772,1.189419748,1.30417233,1.218754621,1.081622166,1.061971221,0.89961007,0.955230646,0.780641286,0.882929229,0.742646651,1.21771356,1.005322965,1.261309792,1.789529873,1.727257287,2.231040806,2.484194782,2.249737062,2.424539193,2.750556194,2.940216906,3.055850966,3.455516813,2.64406915,2.696926601,3.013384131,3.05873849,4.168609649,3.666771239,3.191660935,3.428270092,3.765544552,3.768488566,3.451900122,3.275817292,2.7341999,2.601089164,2.916953361,2.903046824,3.170022441
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579393346,0.557596574,0.576401145,0.56722437,0.566791398,0.501821983,0.478167679,0.37916166,0.303399863,0.298587233,0.252012457,0.223336141,0.246984704,0.205183417,0.213337786,0.241899485,0.232491385,0.218515232,0.230884291,0.243402401,0.296855857,0.316765335,0.308189097,0.303274391,0.280626196,0.207097958,0.192646873,0.178324261,0.162043159,0.146994162,0.086428284
"Iran, Islamic Rep.",IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.353176559,1.670344646,1.659420087,0.546493781,0.351126174,0.616629519,0.446207216,0.489088099,0.537521057,0.661603354,0.76720304,0.543033757,0.455725438,0.387534441,0.318679232,0.270410426,0.257446604,0.242600971,0.229008329,0.222085497,0.288946295,0.307381523,0.345498087,0.318194315,0.298644699,0.451832789,0.515013819,0.693726263
Iraq,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.423484257,0.59702045,0.003489535,0.053869472,0.136130478,0.127565825,0.120054053,0.124310511,0.309839415,0.319330125,0.602311715,0.592067986,0.570959789,0.349410508,0.386271645,0.385350388
Iceland,ISL,,,,,,,,,,,,,,,,,0.083858024,0.076975008,0.071661007,0.059577317,0.044360074,0.088749,0.037422507,0.083154059,0.237393591,0.170908528,0.190494201,0.266288987,0.366814077,0.532386625,0.962465419,0.945310606,0.901335566,0.930555187,0.743515955,0.508694354,0.44835835,0.540905792,0.340218902,0.346518863,0.396139525,0.477799889,0.695084296,0.428554683,0.440962308,0.390275541,0.4597043,0.50808755,0.664629221,0.714957823,0.985796488,0.99148735,1.04757961,1.285829704,1.217025178,1.235331733,0.998492057,0.752935267,0.651868796,0.731309423,0.749041575
Israel,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176602144,0.142716572,0.174121963,0.115740742,0.148415005,0.137447389,0.149248069,0.137219135,0.134453656,0.219335453,0.264193614,0.317077794,0.323732075,0.290470192,0.244338177,0.24423071,0.227803936,0.266318692,0.261297979,0.277054318,0.284250598,0.302369771,0.281057598,0.275768502,0.241579796,0.283142016
Italy,ITA,,,,,,,,,,,1.08646463,1.096481478,1.06872252,0.83263575,0.608514587,0.703626048,0.623950197,0.839473726,0.951131327,0.939517672,0.840892678,0.820015429,0.826141115,0.763040562,0.747891556,0.714372215,0.687264939,0.553876753,0.541672506,0.547071755,0.429598446,0.296812916,0.224983602,0.250770834,0.220099316,0.19417984,0.192505467,0.177722083,0.161710374,0.150055065,0.156448255,0.16558886,0.178850244,0.192052908,0.204563988,0.220268007,0.209240065,0.207901946,0.306596607,0.321337905,0.373714459,0.380945961,0.439185483,0.440670129,0.467745755,0.523386892,0.507195639,0.497824872,0.473414524,0.521644281,0.514790561
Jamaica,JAM,,,,,,,,,,,,,,,,,2.983806297,2.514080146,2.613020421,3.707164584,3.564218223,3.591735288,3.373276927,2.326420405,3.11345763,6.927835265,4.047824335,3.665970683,4.020049692,4.733289834,4.980157622,4.415275424,6.098216374,4.397006412,9.575310601,9.716422426,9.336095097,8.513060888,8.438414619,8.72054242,9.746737544,11.38262227,12.77495329,14.62954687,15.73710936,15.66746151,16.12495913,16.57936325,15.73073346,15.58929457,15.32799142,14.57706478,14.64256069,15.22614044,16.32309996,16.64137384,17.28638122,16.62961192,15.90266164,16.18709848,22.20373475
Jordan,JOR,,,,,,,,,,,,,2.62752282,4.740826772,6.24854105,12.22789343,24.04492377,22.40355788,20.00102733,18.36794219,20.30313894,23.55793472,23.12294269,22.55110082,24.89936634,20.46880917,18.49319144,13.88406967,14.25764311,14.85617228,12.00160143,10.31031987,15.88415246,18.55475253,17.53685477,18.49133253,22.28733575,22.84163707,19.49788194,20.41983301,21.8090004,22.40868525,22.28009134,21.58887389,20.04529708,19.23058889,18.55580895,19.44045644,15.49215555,14.12188757,13.3521924,12.47773015,12.16489072,15.50690384,17.28663681,13.86038661,10.96607703,10.70292937,10.41637961,9.862944162,8.927864033
Japan,JPN,,,,,,,,,,,,,,,,,,0.012475538,0.012825418,0.015165703,0.012665259,0.015586688,0.018510063,0.014477325,0.01592862,,,,,,,0.014175636,0.014889358,0.017434214,0.017487152,0.020754684,0.010158963,0.013687014,0.013511703,0.01221907,0.015566643,0.028562944,0.026940199,0.017947341,0.01580945,0.018730982,0.025577459,0.03021847,0.033923787,0.030145274,0.029248966,0.034199886,0.040488372,0.0453512,0.076249067,0.074806519,0.076552664,0.090106983,0.08674901,0.085238088,0.097985411
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569835447,0.005704678,0.005413713,0.028913153,0.021338617,0.368863212,0.383878364,0.451556782,0.136856071,0.132966722,0.108574816,0.103192421,0.136377271,0.094101491,0.171887511,0.15235412,0.093293645,0.136051344,0.144275579,0.181279479,0.159592265,0.279844172,0.335972108,0.344618824,0.278573143,0.220443572
Kenya,KEN,,,,,,,,,,,0.452774467,0.408234131,0.657720151,0.499801023,0.62223432,0.404989348,0.284929597,0.41118028,0.49776243,0.307006722,0.381538833,1.145818059,1.056972162,0.971367687,0.916749983,1.0757886,0.720252614,0.828020149,0.916295722,1.075682304,1.624523563,1.522177776,1.398930312,2.053969306,1.920498137,0.967219758,0.726746723,3.862640107,3.774037439,4.535155716,4.233647429,0.39207144,0.434625745,0.441780787,2.334908129,2.268082854,2.20889712,2.018941241,1.859059841,1.705685351,1.714385465,2.22661101,2.402201065,2.367237393,2.344811293,2.451666312,2.521569656,2.484980194,3.099122781,2.97183291,3.136288754
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088004929,0.059607127,0.074833603,0.133510575,0.154989295,0.134523011,0.091548736,0.163812064,0.297284121,1.886670737,3.664798619,8.096524523,12.7324666,16.69173342,18.51393602,23.79927471,20.93712085,26.41011628,27.56951448,30.75444629,31.05643552,30.03211424,25.27189147,29.27610457,32.27053226,32.50556889,27.17283055,31.31892407
Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374941648,0.40480968,0.337091155,0.330795738,0.339779128,2.313787012,2.342744367,2.807857402,2.831324934,2.87112937,2.752108298,2.761420096,2.601283954,2.525226245,2.150653176,1.815297135,1.367194054,4.958570873,4.75971606,6.08379232,6.588698435,6.604495082,6.56772097,5.991030513,5.804680831,5.825000736,5.628097596,5.029212727
Kiribati,KIR,,,,,,,,,,,,,,,,,,,,3.67167438,4.117439122,4.722143104,6.250235819,5.952300532,5.319059292,12.62395645,12.8189716,15.1772963,9.438120899,10.19041186,12.92004474,12.74961944,12.6180132,13.00470133,12.58311926,,,,,,,,,,,0,11.78413899,10.5076569,10.19019811,10.60834443,10.02427031,9.372678639,9.273653633,9.320781891,9.115591111,8.209572095,9.137589086,9.589867984,10.15470178,10.31362945,9.556071895
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,1.15775805,1.373626439,1.278739372,1.278990511,1.329677328,0.957560431,8.048745874,7.650656507,7.043129487,9.976913986,8.876576734,0.675108307,0.608776808,5.7334231,5.96413763,5.909665529,5.681805579,5.26627182,5.607875135,5.697718631,5.756300113,5.398363107,5.277021316,5.705921027,5.612021511,5.531072456,5.095280963,5.241611062,5.337787934,5.188537561,6.18717383,5.463080052,6.377878091,6.140980647,2.374391224,2.632818925,2.322318095,2.486432817,2.558049221,2.475069874,2.787997018
"Korea, Rep.",KOR,,,,,,,,,,,,,,,,,0.157177602,0.267904837,0.202031446,0.150865834,0.860262411,0.946891877,1.000907778,1.048879004,0.969641792,1.14298494,1.486346709,1.399543396,1.254817206,0.88572635,0.851544295,0.809802509,0.823204486,0.735179338,0.665872355,0.578696771,0.549650497,0.682170953,1.292616796,0.870751712,0.785087092,0.824638386,0.818626079,0.836068748,0.748283789,0.556251368,0.460446462,0.439607545,0.666269463,0.635579388,0.511657113,0.526817635,0.515406568,0.472382745,0.442863256,0.440989083,0.434874313,0.401896298,0.413086246,0.435169085,0.454626576
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.004165776,0.003657769,0.001501616,0.002425608,0.002360871,0.029908966,0.003648814,0.019014394,0.020057829,0.018870034,
Latin America & Caribbean (excluding high income),LAC,,,,,,,,,,,,,,,,,,,0.238384606,0.210714954,0.320652275,0.319496747,0.321876234,0.386869546,0.424108813,0.441868954,0.502227293,0.558860848,0.546557342,0.559714489,0.561579185,0.529198972,0.706044832,0.631826588,0.700392501,0.770111562,0.702579658,0.685249876,0.766413781,0.972015622,1.006284703,1.25927969,1.615500758,2.061493901,2.122970031,2.0202715,2.046166561,1.853966636,1.626410003,1.537048073,1.257370818,1.139222638,1.152331628,1.145897539,1.195851614,1.501077546,1.653775871,1.647257507,1.867281478,2.048584389,2.627362562
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,0.159349595,0.147887327,0.208234607,0.321906243,1.118603181,1.162388788,1.259300503,1.011586547,0.957610719,0.911317088,0.647833564,0.022681699,0.026685574,0.028620298,0.046868488,0.041253256,0.038123888,0.039272165,0.041480687,0.037847067,0.033978111,0.030341151,0.122715817,0.146904741,0.326504052,0.644211901,0.586075196,1.260655772,1.991774856,1.427177008,1.417257653,1.314847102,1.198061353,1.440143109,1.336094356,1.625111148,1.213230247
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2854,23.61708337,26.42477096,22.90660806,23.62215088,23.23743305,24.65953737,21.35092515,17.9847876,17.22524954,15.14952045,16.13024213,14.93896599,14.97979715,14.85345464,13.28898861,12.69614302,14.25211702,18.86701532
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.515816734,3.35668658,7.043337112,4.513996948,3.367452583,1.420639385,14.72632443,21.8099461,20.09637484,13.45770164,16.28499579,20.598819,17.69855238,12.28066958,14.09083125,11.27640614,11.30163602
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023516988,0.02931686,0.034176534,0.030458061,0.030191133,0.031689595,0.029111056,0,0,0,0,0,0,0,0,0,0,0,0,0,
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,0.34962407,2.563573938,4.290798491,5.283224441,5.44378704,3.689655081,3.158295187,2.779552643,2.890163047,0.305494493,2.253109745,3.051894039,2.77961165,3.190610329,2.853860294,2.685943436,2.598232222,2.555202542,2.70373444,2.729079012,2.543461365,2.467152778,2.3832606,2.194772037,2.14101175,2.010390858,1.997139668,1.95012596,1.867130637,1.855871332,1.810825892,2.007260523,2.239982182,2.058059853,2.09896892,2.080644765,2.025183577,2.400774706
Latin America & Caribbean,LCN,,,,,,,,,,,,,,,,,,,,0.209455102,0.319397973,0.318102766,0.319541418,0.37002869,0.406335473,0.386339961,0.445249077,0.507258485,0.492701836,0.518066763,0.522587667,0.50885819,0.672240957,0.609150708,0.678872335,0.738258708,0.679389874,0.660846935,0.737852196,0.925953851,0.919129324,1.134845285,1.468235881,1.887222474,1.911052585,1.806561379,1.812074337,1.641696868,1.428605591,1.340566234,1.101234549,1.027392458,1.02262746,1.01953045,1.047499182,1.412118415,1.549096949,1.542765452,1.735401131,1.909091016,2.432950913
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,,,,3.88022068,3.256326315,2.658701006,2.457342082,2.849354555,2.92501672,3.045317301,4.064777462,3.488190668,4.075167189,3.813845984,4.203734297,3.870329769,3.260671459,3.469756996,3.649848939,3.613098141,3.731855955,3.94675261,4.706905044,4.698298584,4.661498942,3.538659735,3.557322764,3.509489518,3.664360231,3.789446722,3.821451351,3.837101274,4.265935006,4.189445251,4.201669333,4.453953547,4.264444161,3.832131323,4.452320847,4.591131299,4.694646872
Low income,LIC,,,,,,,,,,,,,,,,,,,,,,2.199509321,1.538121225,1.770021127,1.610306566,1.642764096,1.337176313,1.304432107,1.610641152,2.040620074,3.490970207,2.529607774,3.219564146,2.924327334,3.673224372,3.531394815,3.152770702,3.083475974,3.505310169,3.394033544,3.166499138,3.293025297,3.549187146,4.21112012,3.869165095,2.447464824,2.277568999,2.290715859,2.262612487,2.025849737,2.297242194,2.431629081,2.943176072,2.845496103,2.852204494,2.971100888,2.868679507,2.118914882,2.942648232,2.988133351,2.529631327
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,,,,,,,,,,,,,,,,0.225850403,0.360805505,0.450307813,1.428042701,1.785211371,3.769314407,5.198539495,6.066702641,5.69818094,4.979673455,4.878383476,5.089102687,5.238696293,5.125362929,5.123775825,4.989396385,4.911957603,5.645721908,6.116660737,6.103572292,6.147257173,6.066980063,6.18696385,6.415567154,6.797901704,7.06814459,7.427481182,7.83761501,7.538860732,7.616590559,8.094537876,7.66189597,7.750481443,7.183065977,7.932018063,7.26853335,7.892162243,8.766865067,8.641517997,8.866735552,8.6840907,8.812815516,8.224835316,8.007615077,8.03650502,8.847373501
Lower middle income,LMC,,,,,,,,,,,,,,,,,,1.637062243,2.048435123,2.080712199,2.30994639,1.778362737,2.12923579,2.245683832,2.110465407,1.90420033,1.835702551,2.079638271,1.926199346,1.918573945,1.987245922,2.349530381,2.613200781,2.596570699,2.562527843,2.484548154,2.199063418,2.551844962,2.633287501,2.733434125,2.855455278,3.108045627,3.398607026,3.494416581,3.275762987,3.832151651,3.833282046,3.793353817,4.025171375,3.937121203,3.682990809,3.712898334,3.926743315,4.000568679,4.05630111,4.17670339,3.920296094,4.005663674,4.336527701,4.319211166,4.557291455
Low & middle income,LMY,,,,,,,,,,,,,,,,,,,,1.162734827,1.361093539,1.173685726,1.19359494,1.28797759,1.232175248,1.117408894,1.101701897,1.187251866,1.083224819,1.087932939,1.10383656,1.068962306,1.241008456,1.205111653,1.181185152,1.074584124,1.022337086,1.149232366,1.15509074,1.294852663,1.29504903,1.427717931,1.64873025,1.8204154,1.757441774,1.780006044,1.759298441,1.705091452,1.638237675,1.622112057,1.490942314,1.415788845,1.432470379,1.428783295,1.493212713,1.587964885,1.542091425,1.530113771,1.565026637,1.587723584,1.653039383
Lesotho,LSO,,,,,,,,,,,,,,,,81.3734685,93.46168216,85.428759,66.56866776,73.22767003,60.99110975,66.92311324,232.2174722,228.4454688,230.0661563,216.3278729,193.4006119,235.9241287,184.8444283,177.5955496,167.4317309,145.1497939,134.9330301,124.1119094,128.9776099,108.4031725,98.38852568,87.5598151,67.9840815,57.50477274,53.82617808,48.595663,50.10166758,48.09545369,41.49946404,35.62594972,34.10158781,37.93964942,32.59274412,31.47492492,27.30192153,25.17369506,22.38196746,19.55626071,16.09937641,15.71467053,21.45033774,23.83386985,23.14120226,22.97793512,25.51168519
Late-demographic dividend,LTE,,,,,,,,,,,,,,,,,,,,,,,0.506424295,0.55551118,0.500500549,0.460852109,0.556348695,0.577731829,,,,,,,0.704469778,0.460173008,0.456602187,0.516329339,0.403042953,0.482906709,0.537030685,0.596231008,0.739039438,0.880745281,0.95867602,0.837240108,0.818774685,0.852544434,0.788531827,0.754924478,0.691932306,0.628080634,0.597904948,0.615237974,0.67437707,0.708891257,0.676689576,0.653943413,0.605390658,0.585734629,0.595238541
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013918653,0.030718687,0.028931777,0.030472757,0.027297791,0.433348954,0.64678835,0.766127084,0.611413597,2.552171765,2.855699832,3.294533653,3.610003579,3.274873514,3.316144681,4.506379964,4.491588794,3.510998682,4.427669715,4.354175992,3.314473122,2.975335385,2.734114365,2.582988927,2.386423448,1.414596711
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.380408315,3.263195744,3.289184062,3.248949794,2.93023865,2.720746713,2.71072858,3.504219244,3.54213995,3.396656287,3.183105386,3.049762313,2.906953815,2.975198593,3.263108393,3.137566015,3.017467391,3.03098145,3.112406701,2.856250544,2.901110335,2.866754735,2.979434933,2.959984231,2.870914954,2.918725929
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.683032652,0.700885318,0.690024167,0.64581213,3.172322187,3.277201146,1.179232666,1.340513543,1.517622381,2.235076903,2.231352468,1.775485782,5.370894562,6.02896931,5.26761253,5.306458088,5.290755276,5.271401486,4.958544569,4.90376547,4.402292687,4.193542289,3.597028662,3.355149753,3.248302308
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632418855,0.578919731,0.501114453,0.437090676,0.372896087,0.294935941,0.245393086,0.224117055,0.16590094,0.131066512,0.108607497,0.094417097,0.067145291,0.087721705,0.061192347,0.050391035,0.041230012,0.039084891,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,,,,,,,,,,,,,,,5.932291724,5.708738147,5.335449364,5.765714517,5.960330249,4.850448821,5.699647574,4.801927614,5.642497612,5.893711193,6.487251717,7.191624065,7.300180397,5.075381021,5.079253842,6.647912766,6.164833967,6.438378627,6.188784701,5.132536947,5.046083121,5.017147427,4.835029188,4.80942231,4.655323661,5.561284712,8.263950462,6.811950935,6.941288574,7.078849128,7.361251708,7.941878637,8.515134338,7.452699274,6.748437452,6.889900968,7.158209471,6.622722999,6.441992132,7.075405774,6.823044804,6.178851979,6.220671423,5.859137163,5.816674622,6.572622537
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058186633,5.13709285,5.923066959,7.19189622,9.430441339,13.78267223,16.35809546,19.41187105,24.43425632,26.99394284,30.62159239,34.49928498,33.883113,31.18194565,24.86201645,25.13032208,21.54780469,22.80861533,23.07689545,21.82830842,19.88475061,18.17782986,16.9380626,16.0398321,15.95520114,15.74990396
Madagascar,MDG,,,,,,,,,,,,,,,0.021666059,0.020437984,0.032607607,0.013804074,0.014939158,0.001357271,0.007279122,0.004639453,0.002390232,0.002478583,0.144295016,0.120280615,0.135000812,0.144675417,0.126339542,0.306759443,0.2002046,0.403443815,0.409555851,0.333321737,0.361815375,0.237174303,0.126563132,0.285822641,0.260386457,0.271674992,0.243453683,0.199901268,0.547930335,0.254712451,0.227191736,1.735249594,2.3493894,2.985337468,2.927626259,2.95024248,4.566149845,2.900107655,2.85427279,2.879644733,2.750454104,2.886548219,2.525228693,2.601463489,3.125380725,2.872595449,2.855968451
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,4.323031641,2.283031088,1.376273815,0.704711216,0.707869482,0.711699569,0.738648289,0.790370501,0.736291783,0.561692526,0.403317561,0.610755049,0.592943486,0.601212779,0.482479847,0.453622726,0.372828693,0.351869961,0.209510595,0.224316836,0.191251008,0.236389175,0.194028097,0.177755162,0.424653768,0.27581986,0.192329391,0.122062735,0.10804466,0.109051624,0.10029667,0.093851664,0.088662223,0.087362473,0.08449077,0.079585261,0.078493257,0.115382936
Middle East & North Africa,MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.767143666,1.637115868,1.650598872,1.455895689,1.503291305,1.529000798,1.41892481,1.532932728,1.604722802,1.799125478,1.923986063,1.892823808,1.958715823,1.938368676,1.972875823,2.453327002
Mexico,MEX,,,,,,,,,,,,,,,,,,,,0.131538462,0.506485631,0.462192402,0.664105733,0.890757645,0.847165596,0.82778493,1.316238373,1.345391126,1.342976259,1.261513799,1.185821058,0.967609763,1.018841412,0.7946302,0.780923919,1.213117609,1.204207757,1.10824352,1.234799564,1.107674283,1.062956814,1.340845582,1.428488146,2.283402864,2.539084255,2.591733014,2.721259146,2.553430045,2.346103221,2.452735852,2.087373049,1.986096318,1.932298949,1.819525111,1.88558627,2.238578114,2.660288002,2.784549546,2.926203749,3.075316894,3.984365037
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.38679037,18.36777323,16.9481084,15.1843399,15.74855722,13.84909617,12.86106297,12.87811721,13.28466878,14.31928646,14.87372251,14.06376971,14.28211418,14.19297311,13.133619,
Middle income,MIC,,,,,,,,,,,,,,,,,,,,1.080108978,1.295794707,1.140243202,1.183263323,1.273465583,1.221184505,1.10164659,1.094177395,1.183528287,1.068730729,1.063949034,1.0442611,1.033797267,1.197114355,1.171819373,1.147728541,1.042485738,0.995777869,1.124566333,1.124137851,1.26274046,1.267164425,1.399095607,1.618207675,1.782487132,1.724637489,1.768120551,1.750195813,1.694960962,1.628565502,1.615501549,1.478736914,1.402023177,1.412775427,1.409550622,1.473890723,1.567255392,1.523982549,1.523102246,1.54886401,1.570764619,1.641640649
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.457178881,1.977360053,1.683549625,1.980903101,2.144367507,1.979771655,2.65103874,3.509500583,3.748450146,3.620576738,3.884030269,4.137654159,4.102620528,4.052184654,4.121529022,4.136558253,4.045389936,3.476763932,3.225952196,3.044875072,2.723084331,2.780653981,2.716531822,2.527185458,3.36579499
Mali,MLI,,,,,,,,,,,,,,,,2.805675364,1.889238919,2.523999393,3.624370988,3.388521448,3.375591577,3.09669961,2.954732722,2.810724846,2.635790227,4.812442351,3.694955024,4.217658809,3.375926081,3.481225467,3.986632491,3.41445998,4.117417586,4.457216574,4.956521298,4.142399261,3.982123046,3.400863185,2.892207704,2.508436132,2.470515919,2.542060978,3.522247047,3.262549812,2.850318654,2.83610433,3.06753319,4.216544927,4.380699571,4.434539222,4.422660113,6.033868163,6.650554003,6.754737628,6.406327171,6.231334965,5.893897768,5.748236316,5.987242964,5.914160046,5.676172497
Malta,MLT,,,,,,,,,,,,6.870142701,6.038527611,5.648969507,4.966291789,4.59956323,6.103947127,5.791388303,3.334758923,2.869589806,2.801788875,2.266816152,3.183978624,3.669638452,3.34658439,3.108089099,3.1916289,2.627918841,2.55928064,3.304856397,2.285341997,1.527903892,1.008967289,0.939566876,0.785282447,0.408297147,0.343237499,0.240194357,0.32656571,0.488559453,0.429954401,0.316266205,0.474262363,0.473436801,5.234744295,3.461287622,3.080348071,2.893071942,2.909247214,2.988637896,2.540593904,2.356332379,2.114810862,2.33023451,2.174210787,2.473983569,2.145017673,2.03871953,1.866249712,1.738699845,1.920998568
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.767533998,2.192091277,2.716893089,1.381145349,0.93982351,1.31610903,1.224677012,0.790160838,0.318494654,0.171982095,0.129037689,0.222939873,0.234682146,0.515667031,2.825733369,3.030971623,3.207284539,3.6692223,3.653108055,3.891677153,3.197711008,2.9527271
Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.353035244,7.668793043,5.680189747,4.789543941,4.209602281,3.380027168,3.429799428,3.482983347,3.225356802,2.797444876,3.048127697,3.715722555,4.243860518,4.133192052,3.270111458,3.024607119,2.938618836,2.667768743,2.589608422,2.680755685,2.567074364,2.747458993,3.037561221,3.476289763,3.627065631,3.527649047,3.841390401,4.187488393,4.248970504,5.018931844
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5.336605692,6.557975815,7.288794609,10.04015809,11.21368309,12.41523881,12.21010921,11.82741247,11.5849077,10.98561701,10.76872348,10.69425768,10.54212175,12.57074131
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48913226,0.744619802,0.096869391,2.104481552,4.918948687,4.974335776,10.16572389,7.012106212,4.545676462,4.203771132,3.994070817,4.35482571,3.703223223,2.398150562,2.63436474,2.043651376,2.08662757,2.220588888,2.323076096,2.392533285,3.360758921,4.007584972,4.177726729
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.530244555,2.197008619,2.183509574,1.9595573,2.037985205,1.581622134,1.368085488,0.879579722,0.635833426,0.650581997,0.774594247,0.925749223,1.102236519,0.753736182,0.689433412,0.872109182,0.950983887,0.921807684,0.932691502,1.042601508,0.901639584,1.064824815,0.897891602,0.877535718,0.89573954,0.782212408,1.951245392,1.994293348,1.959053093,2.487720829
Mauritania,MRT,,,,,,,,,,,,,,,,0.062667784,0.054450103,0.038434684,0.069998359,0.247223791,0.532064128,0.335263626,0.20905773,0.104908886,0.088987927,0.078371391,0.156364166,0.498280537,0.657335885,0.329521598,0.90968319,0.550195737,2.316415968,0.122775958,0.251728652,0.260462237,0.204738847,0.129989719,0.108602556,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.142022445,0.856502051,0.848071064,2.168343762
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.316342194,3.267046985,3.61831817,4.01206715,4.316894303,4.097879149,3.795584308,0.013348517,0.013095242,0.009863475,0.011091766,0.009388472,0.010368773,0.00863292,0.006343173,0.007234903,0.008140601,0.004505783,0.007386794,0.004558085,2.554298144,1.912181766,1.586487755,1.887295898,1.724879898,2.267577994,2.608819816
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064892889,0.037456014,0.028379855,0.02797142,0.042664996,0.042056128,0.042838165,0.043512072,0.024134849,0.433557655,0.52705749,0.616313902,0.369932542,0.47403159,0.313367013,0.269041619,0.312769266,0.316344682,0.469492505,0.618464572,0.636381556,0.651068454,0.718808107,0.892087592,1.859143665,2.001893394,1.580201193
Malaysia,MYS,,,,,,,,,,,,,,,,0.044925012,0.035606546,0.030921668,0.026394501,0.021540171,,,,,,,,0.151690355,0.282561076,0.357296875,0.420725922,0.264896878,0.258753796,0.262495128,0.160142998,0.130540058,0.162760948,0.194430721,0.262700428,0.407961059,0.365038257,0.395656009,0.431352799,0.518185444,0.642783009,0.778193154,0.839305342,0.804057763,0.575819248,0.559124709,0.432491586,0.406607861,0.41145935,0.440294098,0.467227233,0.545443715,0.532411587,0.516728993,0.469893435,0.438013533,0.425232865
