Country Name,Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Romania,ROU,0.38565877,0.378622553,0.429697985,2.518730791,2.542277922,3.033500732,3.151985152,3.096741006,2.892429901,3.260765656,2.994151726
Russian Federation,RUS,0.344282239,0.298313388,0.262090344,0.294477155,0.377640905,0.506306262,0.523867341,0.52312306,0.560375807,0.618239895,0.668350846
Rwanda,RWA,1.739385683,2.531630819,2.384252519,2.17768864,2.227717855,1.864375849,1.985123093,2.326705851,2.702324137,2.517486904,2.332109436
South Asia,SAS,3.978929635,4.238017123,4.694403631,4.696329518,4.481098401,4.355695423,3.782092578,3.503756354,3.8332679,3.887519304,4.390009478
Saudi Arabia,SAU,0.044770299,0.03631097,0.033414186,0.035997371,0.036134577,0.04515482,0.047682574,0.042227777,0.042581738,0.042123998,0.043171741
Sudan,SDN,2.217657641,1.423715731,1.235082234,1.209615623,0.820583382,0.234867332,0.290529648,0.473010558,1.231698977,1.619565978,1.900366395
Senegal,SEN,9.174933,9.071517421,8.924956219,9.397581393,9.757033627,9.889043821,10.4020427,10.23458556,10.50120444,10.82203095,10.28424949
Singapore,SGP,0,0,0,0,0,0,0,0,0,0,
Solomon Islands,SLB,1.686190814,1.612350592,1.739979529,1.606615741,1.223108294,1.4221129,1.471307052,1.100499634,1.263751305,1.622333208,1.773339149
Sierra Leone,SLE,1.715210753,1.998663771,1.69743328,1.415769119,1.244828316,1.141665016,1.274326846,1.292682228,1.519552165,1.285389079,1.526512594
El Salvador,SLV,18.81966487,17.96483422,18.30179127,18.03685125,18.41408089,18.23780572,18.85618201,20.00205589,20.72084003,21.04781885,24.09280034
San Marino,SMR,,,,,,,,,,,
Somalia,SOM,,,,0,0,0,0,0,31.39346781,31.90809794,35.2813837
Serbia,SRB,9.845764724,8.041250813,8.188677709,8.316680561,7.853503391,8.499190544,7.877030019,8.125183437,8.778731805,8.232976279,7.304591869
Sub-Saharan Africa (excluding high income),SSA,2.289754645,2.385737647,2.289165376,2.164082428,2.200735772,2.557577996,2.448282613,2.571290056,2.808313043,2.793310102,2.502932221
South Sudan,SSD,0,0,0,0,0.014221314,9.491072762,,,,,
Sub-Saharan Africa,SSF,2.289405178,2.385726967,2.28875957,2.163168307,2.199932966,2.556560044,2.447443924,2.570207246,2.80702591,2.792133563,2.501832255
Small states,SST,1.952936937,1.857025862,1.82879812,1.644156486,1.705372616,1.953899153,2.012930241,2.055711347,1.931442998,2.045719059,2.488550497
Sao Tome and Principe,STP,3.235787489,2.972636478,2.536647653,8.839236935,7.741891945,6.321525352,5.222885552,4.843286224,4.311938436,2.600322475,1.822815709
Suriname,SUR,0.098434253,0.088049321,0.161797003,0.13591183,0.168564637,0.130807223,0.045020982,2.72614455,2.469285161,2.278343653,3.257120829
Slovak Republic,SVK,1.761574235,1.769412471,2.038608869,2.095817885,2.367477012,2.417087385,2.364428655,2.273233024,2.095858257,1.985365217,1.796659908
Slovenia,SVN,0.341491379,0.408316961,0.534745071,0.64890544,0.747693507,0.927140513,1.010310281,1.0357107,1.191127573,1.243099183,1.197416317
Sweden,SWE,0.81905508,0.763758725,0.777125668,0.783122403,0.783781998,0.672470105,0.547037024,0.574651358,0.5534191,0.596561238,0.571312744
Eswatini,SWZ,1.232103005,1.317425097,1.811988177,1.633868364,2.166844171,2.357356544,2.579155326,3.279951832,2.695088708,2.654578129,2.839005086
Sint Maarten (Dutch part),SXM,,5.777631893,5.646285488,7.09229929,4.992373262,4.398573339,4.819186561,4.620253165,4.298613181,,
Seychelles,SYC,1.791555434,2.370172361,1.666537886,0.969337386,1.122551525,1.33751703,1.548172009,1.420887864,1.432128988,1.495416364,0.887132536
Syrian Arab Republic,SYR,,,,,,,,,,,
Turks and Caicos Islands,TCA,0,0,0,0,0.85200994,0.642521256,0.723229748,0.754827972,0.672122518,0.624839341,0.809221022
Chad,TCD,0,0,0,0,0,0,0,0,0,0,0
East Asia & Pacific (IDA & IBRD countries),TEA,0.731438691,0.660381967,0.637435235,0.633880777,0.717182073,0.734834107,0.690379423,0.66792708,0.604823747,0.570825992,0.546891809
Europe & Central Asia (IDA & IBRD countries),TEC,1.328143746,1.244460399,1.219553693,1.33924002,1.401342784,1.574077955,1.689327217,1.769572682,1.888875979,1.937764609,1.92276015
Togo,TGO,9.824454836,6.312628739,8.900417121,9.197216252,9.352188277,8.700154164,6.087355233,6.31087286,6.338607726,7.035110747,5.819327442
Thailand,THA,1.299647422,1.417300085,1.422883107,1.566581085,1.6016408,1.468905448,1.516821337,1.472557147,1.473730511,1.499669833,1.607672419
Tajikistan,TJK,35.81070638,41.73810656,42.21576817,43.76805432,37.1362266,27.30648249,26.70614235,29.68482633,28.11766226,27.97186875,26.68742241
Turkmenistan,TKM,0.156311174,0.119042187,0.105504995,0.10204721,0.068927155,0.044693094,0.024882892,0.010546775,0.004906118,0.002210852,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1.102062437,1.024139737,1.019559311,1.015716209,1.043832958,1.408861983,1.545792919,1.540573516,1.73464107,1.908869775,2.433254376
Timor-Leste,TLS,15.55134547,12.97930265,10.44275467,2.41126145,3.018002563,3.862624363,4.857275068,5.442533641,6.174834736,4.974646759,8.537093271
Middle East & North Africa (IDA & IBRD countries),TMN,2.629994013,2.509637267,2.662132024,2.967305329,3.38897828,3.530173902,3.415258677,3.708755822,4.014351276,4.080456663,4.848984735
Tonga,TON,20.18044696,20.34559868,19.38516467,27.22326604,27.11907751,29.582672,30.0169976,34.45043139,37.49423774,37.1555203,
South Asia (IDA & IBRD),TSA,3.978929635,4.238017123,4.694403631,4.696329518,4.481098401,4.355695423,3.782092578,3.503756354,3.8332679,3.887519304,4.390009478
Sub-Saharan Africa (IDA & IBRD countries),TSS,2.289405178,2.385726967,2.28875957,2.163168307,2.199932966,2.556560044,2.447443924,2.570207246,2.80702591,2.792133563,2.501832255
Trinidad and Tobago,TTO,0.410236536,0.636337315,0.538694527,0.532224757,0.524446093,0.621809612,0.648445573,0.603484618,0.585763485,0.620526902,0.903108307
Tunisia,TUN,4.683884576,4.3756197,5.029986567,4.952344159,4.926523886,4.566167487,4.356917129,4.749255949,4.783163402,5.229304083,6.033724939
Turkey,TUR,0.234107764,0.224497331,0.213614943,0.198479192,0.185206362,0.161399178,0.136369967,0.122002859,0.144146084,0.106379041,0.110401147
Tuvalu,TUV,12.31762163,11.83803887,10.18241904,4.444325365,3.719957101,2.914781696,2.517209188,2.477211668,2.247304166,1.907237647,0
Tanzania,TZA,1.075419709,1.18175756,0.983943685,0.836090917,0.779517819,0.818446347,0.808717982,0.756378446,0.724356451,0.709061803,0.655568087
Uganda,UGA,2.902186793,2.941158948,3.358988462,3.267145833,2.733436156,2.79755111,3.94121736,3.791703891,4.065508508,4.050347309,2.812718303
Ukraine,UKR,4.80468228,4.794076821,4.806538693,5.273576063,5.508473472,9.308920889,10.14610807,10.81376379,11.22520351,10.25664334,9.778122885
Upper middle income,UMC,0.702717195,0.634319334,0.59496995,0.611011653,0.671144761,0.718787228,0.706265203,0.700231138,0.679440853,0.682413176,0.710991026
Uruguay,URY,0.310022606,0.268618531,0.178685801,0.171817068,0.170925227,0.169438268,0.158016147,0.170286159,0.17663742,0.183357177,0.206449584
United States,USA,0.03955429,0.039272756,0.038914596,0.039398626,0.037102409,0.036066957,0.033768869,0.032477136,0.033674786,0.033420076,0.031036558
Uzbekistan,UZB,7.364028073,8.687856858,9.570569217,9.338787141,8.890343155,5.917328003,7.086245278,12.05232983,15.1006547,14.80395793,12.09519139
St. Vincent and the Grenadines,VCT,4.265207714,4.32407888,4.489476781,4.379836796,5.995136128,5.532158442,5.797443773,5.767582671,5.764936722,5.671138768,5.440538605
"Venezuela, RB",VEN,0.036368968,0.043604349,0.030947878,0.032344544,0.026536235,,,,,,
British Virgin Islands,VGB,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,
Vietnam,VNM,7.124881684,6.345016691,6.417661325,6.424407136,6.444522095,6.727347036,6.820080409,6.703015906,6.524921279,6.490500612,6.343154898
Vanuatu,VUT,1.754641969,2.826175824,2.946692667,3.126729693,8.298555951,14.2560269,10.31316975,2.97460783,3.850261483,8.061274594,10.23254328
World,WLD,0.640689299,0.647617686,0.666101699,0.687948283,0.717150658,0.754026313,0.728781788,0.73822343,0.748566436,0.761684934,0.784143029
Samoa,WSM,20.88552609,21.64134317,23.36405555,21.37386847,18.56232711,16.63764337,16.35873324,16.31032275,17.96326362,18.02930315,18.5867331
Kosovo,XKX,17.24982718,14.8227604,14.5483313,14.96013377,14.85723614,15.07727898,14.67142762,15.34809958,15.55752097,15.70434077,18.86758356
"Yemen, Rep.",YEM,4.937432836,4.289867696,9.465742942,8.270395909,7.750658448,7.893725805,12.18919417,,,,
South Africa,ZAF,0.284953502,0.278186671,0.273642397,0.264606752,0.260299571,0.259823727,0.254906524,0.249993097,0.252259376,0.253266687,0.268571751
Zambia,ZMB,0.215426137,0.197262178,0.285706887,0.192530588,0.214805099,0.221382797,0.183527454,0.361929112,0.406533517,0.421555761,0.698056189
Zimbabwe,ZWE,11.7363322,13.61145122,12.34939062,9.901364479,9.766197006,10.25180305,9.032381167,9.097312572,4.599054871,5.443555717,7.214223543
